filename,file_extension,title,date,document_type,people_mentioned,modules,has_crf,has_protocol,has_exemption,has_exclusion,password_protected,tags,tag_count,page_count,google_drive_link,folder,processed_date
29_BLA 125742-0_07-20-2021_Telecon_Information Reques.pdf,PDF,COMIRNATY BLA - Pediatric PMR Studies,2021-07-20,Email,"Naik, Ramachandra, Harkins Tull, Elisa, Gottschalk, Laura, Smith, Michael (CBER), Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"Biologics License Application (BLA), Partial Waiver Request, Vaccine Epidemiology, FDA Center for Biologics Evaluation and Research (CBER), Infant and Child Immunization, COMIRNATY, Vaccine Safety and Efficacy, Regulatory Timelines and Milestones, Pfizer Pharmaceutical, Protocol, Vaccine Clinical Development, Regulatory Compliance, Pediatric Clinical Trials, Vaccine Approval Process, FDA Regulatory Submission, Deferred Pediatric Studies, Pediatric Dose Evaluation, Pediatric Research Equity Act (PREA)",18,1,https://drive.google.com/file/d/1Ts46gJOZ3enGoXg8Jywc_sAEz0IcBswO/view?usp=drivesdk,pd-production-090123,2025-08-12 00:23:41
37_BLA 125742-0_07-29-2021_Telecon_Information Reques.pdf,PDF,Comment regarding analyses for safety for the two age groups,2021-07-29,email,"Gottschalk, Laura, Harkins Tull, Elisa, Naik, Ramachandra, Smith, Michael (CBER), Devlin, Carmel M, Aghajani Memar, Neda",,False,False,False,False,False,"data-compliance, regulatory-submission, biologics-license-application, covid-19-vaccine, vaccine-efficacy, pharmaceutical-development, center-for-biologics-evaluation-and-research, vaccine-research-and-review, clinical-trial-safety, comirnaty, age-group-analysis, pfizer, information-request, fda-review, regulatory-affairs, adverse-events, data-request",17,1,https://drive.google.com/file/d/1PyHuZUK4iYK5PJKs54ww8V9IU_PZhzP9/view?usp=drivesdk,pd-production-090123,2025-08-12 00:23:45
30_BLA 125742-0_07-22-2021_Telecon_Information Reques.pdf,PDF,Information Request Regarding Clinical Shell Tables for Study C4591001,2021-07-22,email,"Gottschalk, Laura, Harkins Tull, Elisa, Naik, Ramachandra, Smith, Michael (CBER), Devlin, Carmel M, Aghajani Memar, Neda",,False,False,False,False,False,"regulatory timeline, data quality, FDA regulatory, clinical trial, information request, data compliance, vaccine development, shell tables, study C4591001, CBER, safety data, clinical data, BLA 125742/0, efficacy data, adverse events, Pfizer, regulatory submission",17,1,https://drive.google.com/file/d/18GS7cbnlRqXxsLXt3mzDmdy0JfZ-nCzm/view?usp=drivesdk,pd-production-090123,2025-08-12 00:23:49
31_2_BLA 125742-0_07-26-2021_Telecon_Information Reques.pdf,PDF,Disposition of Participants in Safety Populations who Experienced Pregnancy,2021-07-26,email,"Gottschalk, Laura, Harkins Tull, Elisa, Naik, Ramachandra, Smith, Michael (CBER), Devlin, Carmel M, Aghajani Memar, Neda",,False,False,False,False,False,"office-of-vaccines-research-and-review, biologics-license-application, pregnancy-outcomes, data-tabulation, vaccine-efficacy, safety-population-data, regulatory-project-management, pfizer-pharmaceutical, center-for-biologics-evaluation-and-research, information-request, clinical-trial-safety, fda-regulatory-review, vaccine-safety, bnt162b2-vaccine, july-2021, vaccine-dose-information, adverse-event-reporting",17,2,https://drive.google.com/file/d/10PZb1oeTyJLsqN0ML4zlJaTkVTgqRmX8/view?usp=drivesdk,pd-production-090123,2025-08-12 00:23:53
48A_BLA 125742-0_08-05-2021_Telecon_Labeling via FAX_e.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Prescribing Information",2021-08-05,Prescribing Information,,,False,False,False,False,False,"Immunization, Vaccine Efficacy, mRNA Vaccine, Postmarketing Surveillance, Clinical Studies, Warnings and Precautions, COMIRNATY, Dosage and Administration, COVID-19 Vaccine, SARS-CoV-2, Vaccine Safety, Adverse Reactions, Pharmaceutical Prescribing Information, Coronavirus Disease 2019 (COVID-19), Contraindications, Regulatory Approval, Intramuscular Injection",17,41,https://drive.google.com/file/d/10-tBMC9GIkTwkB4Zf3Cyy_qXrvf7vds4/view?usp=drivesdk,pd-production-090123,2025-08-12 00:23:58
36_BLA 125742-0_07-28-2021_Telecon_Labeling Target Cl.pdf,PDF,"Preliminary Comments on Package Insert for COMIRNATY (COVID-19 Vaccine, mRNA)",2021-07-28,email,"Naik, Ramachandra, Harkins Tull, Elisa, Gottschalk, Laura, Smith, Michael (CBER), Aghajani Memar, Neda, Devlin, Carmel M",,False,False,False,False,False,"data-compliance, regulatory-submission, biologics-evaluation, email-communication, covid-19-vaccine, package-insert, clinical-data, safety-data, vaccines-research-review, comirnaty, efficacy-data, pfizer, us-based, fda-review, adverse-events, july-2021, quality-assurance",17,1,https://drive.google.com/file/d/18d48_CqR0vlun1GxutzFXKA_At3fR1DY/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:02
35_BLA 125742-0_07-28-2021_Telecon_Information Reques.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) - CBER comments regarding postmarketing safety study(ies)",2021-07-28,email,"Naik, Ramachandra, Harkins Tull, Elisa, Gottschalk, Laura, Smith, Michael (CBER), Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"fda_regulatory_review, vaccine_safety_data_collection, vaccine_clinical_trial_phases, covid-19_vaccine, vaccine_safety_profile_characterization, vaccine_safety_data_analysis, vaccine_efficacy_and_safety, comirnaty_vaccine, pharmacovigilance_plan, myocarditis_adverse_event, postmarketing_surveillance, center_for_biologics_evaluation_and_research, vaccine_clinical_trial_design, regulatory_submission_amendment, vaccine_adverse_event_monitoring, vaccine_regulatory_approval_process, Protocol, clinical_trial_safety_study",18,2,https://drive.google.com/file/d/1XLvSnW0jebPs3gAHQ77-uoeMREa9By5-/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:06
57_BLA 125742-0_08-09-2021_Telecon_Labeling via FAX_e.pdf,PDF,"Comments on the Carton and Container labels for COMIRNATY (COVID-19 Vaccine, mRNA)",2021-08-09,email,"Smith, Michael (CBER), Aghajani Memar, Neda, Harkins Tull, Elisa, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,False,False,False,False,"FOIA document, Active immunization, Diluent labeling, Regulatory submission, Pharmaceutical/clinical trial, FDA review, Center for Biologics Evaluation & Research (CBER), Office of Vaccines Research & Review, Pfizer, SARS-CoV-2, Quality assurance, Carton and container labeling, Product identifier, Dosage and administration, Regulatory compliance, COMIRNATY (COVID-19 Vaccine, mRNA), Storage conditions",17,3,https://drive.google.com/file/d/1mU8bdPnF56eeTpfWe93_5ERzLT6Te4bc/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:09
56_BLA 125742-0_08-09-2021_Telecon_Information Reques.pdf,PDF,Clinical Information Request Regarding Sequencing Data for COVID-19 Case,2021-08-09,Email,"Smith, Michael (CBER), Harkins Tull, Elisa, Aghajani Memar, Neda, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,False,False,False,False,"BNT162b2 vaccine, FOIA document, Pharmaceutical clinical trial, Genomic sequencing data, Regulatory submission (STN 125742.0), CBER division, COVID-19 case report, Vaccine research and review, Elderly patient population, Regulatory information request, HIV-positive patient subgroup, COVID-19 pneumonia, Adverse event investigation, Vaccine breakthrough infection, FDA regulatory review, Vaccine safety monitoring, Pfizer-BioNTech collaboration",17,2,https://drive.google.com/file/d/1G3jvtL5zXR3ednes5-6EpPbrpuo6MLmA/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:13
59_1_BLA 125742-0_08-10-2021_Telecon_Information Reques.pdf,PDF,"BLA 125742/0 – COMIRNATY (COVID-19 Vaccine, mRNA) - Comments regarding safety-related postmarketing studies",2021-08-10,email,"Naik, Ramachandra, Harkins Tull, Elisa, Smith, Michael (CBER), Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"FOIA document, Pharmaceutical clinical trial, Risk window, Postmarketing safety studies, Regulatory submission, Biostatistical analysis, FDA review, COMIRNATY vaccine, Vaccine safety, COVID-19 vaccine, Sample size calculation, Protocol, Myocarditis, Adverse event monitoring, Self-controlled risk interval (SCRI), Pharmacovigilance plan, Exposure misclassification, Regulatory compliance",18,3,https://drive.google.com/file/d/19XF2h4RpMdEg7H0WubeQT-7V2pNti90a/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:17
50_BLA 125742-0_08-06-2021_Memo_Committee Memo_APLB.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) Suspension for Intramuscular Injection BLA 125742/0 Sponsor: Pfizer Inc.",2021-08-06,Memo,"Ramachandran Naik, Laura Montague, Michael Smith, Susan Wollersheim, Oluchi Elekwachi, Lisa Stockbridge, Pfizer Inc.",,False,False,False,False,False,"Biologics License Application (BLA), Regulatory Terminology, Regulatory Reviewer, FDA Regulatory Review, Clinical Studies, Compliance and Quality, Dosage and Administration, Vaccine Safety and Efficacy, COVID-19 Vaccine, CBER (Center for Biologics Evaluation and Research), Adverse Reactions, Vaccine Labeling and Packaging, Pharmaceutical Submission, Vaccine Approval Process, OCBQ/DCM/APLB (Office of Compliance and Biologics Quality, Division of Compliance, Advertising, Promotions, and Labeling Branch), Prescribing Information (PI), Intramuscular Injection",17,6,https://drive.google.com/file/d/1Pr2yw0-aLvFkTQ-612l-nNEZpjNdAQqJ/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:21
5_BLA 125742-0_06-08-2021_Telecon_Information Reques.pdf,PDF,STN 125742.0: Clinical Information Request,2021-06-08,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Aghajani Memar, Neda, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,False,False,False,False,"prescribing_information, regulatory_compliance, data_quality, immunogenicity_data, vaccine_research_and_development, confidential_communication, cber_division_of_vaccines_and_related_products_applications, reactogenicity_subset, usphs_officer, safety_population, fda_submission, foia_document, bnt162b2_vaccine, fact_sheet_for_healthcare_providers, clinical_information_request, biologics_license_application, c4591001_study",17,2,https://drive.google.com/file/d/1oBVjZv6c_SxVYd_xCTvMuNhwi--QUA4i/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:25
48_BLA 125742-0_08-05-2021_Telecon_Labeling via FAX_e.pdf,PDF,Second round of PI comments for STN 125742.0,2021-08-05,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Aghajani Memar, Neda, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,False,False,False,False,"regulatory-submission, email-communication, biologics-license-application, safety-efficacy-data, quality-compliance, package-insert, pfizer-pharmaceutical, privileged-confidential, cber-division-of-vaccines, clinical-trial-data, stn-125742, august-2021, fda-review, vaccine-development, labeling-comments, teleconference, foia-document",17,1,https://drive.google.com/file/d/141H-Y8HzCI5D_ohRXxx0WkTwus445nvA/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:28
67_3_BLA 125742-0_08-13-2021_Telecon_Information Reques.pdf,PDF,Telecon Information Request,2021-08-13,email,"Smith, Michael (CBER), Aghajani Memar, Neda, Naik, Ramachandra, Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M",,False,False,False,False,False,"Data analysis, FOIA document, Safety and efficacy data, Pharmaceutical clinical trial, Biologics License Application (BLA), Information request, FDA submission, Pfizer vaccine, Age cohort analysis, Teleconference, CBER (Center for Biologics Evaluation and Research), Dose 2 follow-up, Adverse event monitoring, Young adults, Older adults, Regulatory compliance, Vaccine development",17,3,https://drive.google.com/file/d/1ymZzVvOzbOloLABhYv_ucY3txWZxt_k4/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:32
69_1_BLA 125742-0_08-13-2021_Telecon_Information Reques.pdf,PDF,"STN 125742/0 – COMIRNATY (COVID-19 Vaccine, mRNA) - Safety-related Postmarketing Requirement/Postmarketing Commitment studies",2021-08-13,email,"Naik, Ramachandra, Harkins Tull, Elisa, Smith, Michael (CBER), Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"FOIA document, Postmarketing requirements, Sentinel system, Pharmaceutical/clinical trial, FDA regulation, COMIRNATY, Postmarketing commitments, COVID-19 vaccine, Pharmacovigilance, Epidemiologic studies, Pregnancy registry, Myocarditis, Protocol, Pericarditis, Subclinical myocarditis, Adverse event monitoring, Safety data, BLA submission",18,4,https://drive.google.com/file/d/1RlLYHTqdAr4_f5A11LzyRC02LXz94pr_/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:36
63_BLA 125742-0_08-12-2021_Telecon_Other.pdf,PDF,"Teleconference Summary for BLA 125742/0 (COVID-19 Vaccine, mRNA (COMIRNATY))",2021-08-12,teleconference summary,"Marion Gruber, Ph.D., Mary Malarkey, Ramachandra Naik, Ph.D., Neda Aghajani Memar, Donna Boyce, Carmel Devlin, Jennifer Huff, Kevin Nepveux, Amit Patel, Paul Rohlfing, Nicholas Warne",,False,True,False,False,False,"vaccine distribution, vaccine efficacy, COMIRNATY, vaccine packaging, vaccine labeling, FDA, COVID-19 vaccine, EUA material, licensed material, Protocol, vaccine turnover, vaccine lot identification, vaccine safety, BLA 125742/0, teleconference, regulatory approval, vaccine storage, clinical trials",18,2,https://drive.google.com/file/d/1Tqv-2h4q4zzNEjD145ShjZjpYN_Ph4up/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:40
71_6_BLA 125742-0_08-13-2021_Telecon_Information Reques.pdf,PDF,Telecon Information Request,2021-08-13,email,"Smith, Michael (CBER), Aghajani Memar, Neda, Naik, Ramachandra, Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M",,False,False,False,False,False,"regulatory-submission, age-cohorts, biologics-license-application, hiv-positive-participants, evaluable-efficacy-population, pfizer-correspondence, safety-population, vaccine-efficacy, dose-2-timeline, vaccines-research-review, fda-communication, clinical-trial-data, cber-division, bnt162b2-vaccine, follow-up-time, unblinding-process, data-request",17,2,https://drive.google.com/file/d/1JndSqsIIpgrAA84vXKEb4cjVFvNhvETl/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:44
6_BLA 125742-0_06-09-2021_Telecon_Information Reques.pdf,PDF,Request for Dates Associated with PREA Deferred Studies,2021-06-09,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Aghajani Memar, Neda, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,True,False,False,False,"Data request, FOIA document, PREA deferred studies, Study completion, Pharmaceutical clinical trials, Biologics License Application (BLA), Final protocol submission, Final report submission, Center for Biologics Evaluation and Research (CBER), Vaccine Research and Review Division, Pfizer BLA 125742-0, Pediatric age groups, Protocol, Study C4591001, Study C4591007, FDA regulatory review, Regulatory compliance, Vaccine development",18,1,https://drive.google.com/file/d/1VeVemoVub0C12U7x4n5EQHC1VXSpLxZO/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:48
98_BLA 125742-0_08-19-2021_Telecon_Labeling via FAX_e.pdf,PDF,Teleconference on Labeling for BLA 125742-0,2021-08-19,email,"Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M, Aghajani Memar, Neda, Smith, Michael (CBER), Naik, Ramachandra",,False,False,False,False,False,"Pfizer Clinical Trials, CBER Office of Vaccines, Compliance and Quality Assurance, Data Review and Feedback, BLA 125742-0, FDA Regulatory Review, Biologics Evaluation and Review, Deadline and Turnaround Time, Tracked Changes and Annotations, Package Insert (PI), Geographic Location: United States, Confidential Communication, Teleconference Communication, Pharmaceutical Labeling, Regulatory Project Management, Vaccine Research and Review, Submission Tracking Number (STN)",17,1,https://drive.google.com/file/d/1OSjgIhsdg0mtDZVLLkSm60KtsD32GOv6/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:52
91_2_BLA 125742-0_08-18-2021_Telecon_Labeling via FAX_e.pdf,PDF,5th Set of PI Labeling Comments for STN 125742.0,2021-08-18,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Naik, Ramachandra, Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,False,False,False,False,"Biologics License Application (BLA), Vaccine Division and Applications, Vaccine Safety and Efficacy Data, Pharmaceutical Regulatory Affairs, FDA Center for Biologics Evaluation and Research (CBER), Deadline and Timelines, Pfizer Vaccine Product, Package Insert (PI) Labeling, Teleconference and Email Communication, Privileged and Confidential Information, FDA-CBER Regulatory Review, Regulatory Compliance and Quality, Pharmaceutical Clinical Trials, Pharmaceutical Regulatory Review Process, Vaccine Development, Regulatory Submission and Approval, Pharmaceutical Labeling and Packaging",17,2,https://drive.google.com/file/d/13PQCiwrj8VeU9j7y14tH1T0LxnrwZzUo/view?usp=drivesdk,pd-production-090123,2025-08-12 00:24:58
80_2_BLA 125742-0_08-17-2021_Telecon_Information Reques.pdf,PDF,"COMIRNATY (COVID-19 Vaccine, mRNA) - Follow-up comments regarding safety-related Postmarketing Requirement/Postmarketing Commitment studies",2021-08-17,email,"Naik, Ramachandra, Harkins Tull, Elisa, Gottschalk, Laura, Smith, Michael (CBER), Aghajani Memar, Neda, Devlin, Carmel M, Rohlfing, Paul",,False,True,False,False,False,"Myocarditis safety evaluation, FOIA document, Pharmaceutical clinical trial, Postmarketing requirements, Regulatory submission, Crossover study design, FDA review, COMIRNATY vaccine, Pediatric study, Efficacy data, Postmarketing commitments, Compliance with regulations, Protocol, Adverse event monitoring, Safety data, Troponin testing, Pharmacovigilance plan, Vaccine development",18,2,https://drive.google.com/file/d/1uvWR6coDjm040joq6HIeNaBM93bQV09_/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:02
90_1_BLA 125742-0_08-18-2021_Telecon_Labeling via FAX_e.pdf,PDF,Comments regarding inclusion of draft carton and container labels in a single amendment,2021-08-18,email,"Gottschalk, Laura, Harkins Tull, Elisa, Smith, Michael (CBER), Naik, Ramachandra, Devlin, Carmel M, Aghajani Memar, Neda",,False,False,False,False,False,"regulatory-submission, clinical-trial-materials, manufacturing-sites, covid-19-vaccine, approval-process, biologics-license-application, regulatory-compliance, pharmaceutical-industry, vaccine-distribution, comirnaty-vaccine, labeling-and-packaging, data-management, quality-control, product-identification, vaccine-diluent, vaccine-development, fda-correspondence",17,2,https://drive.google.com/file/d/1DSehPjKNNfX8JaGJMYa7uunUghMZ55e0/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:05
72_BLA 125742-0_08-13-2021_Telecon_Labeling via FAX_e.pdf,PDF,3rd set of PI labeling comments,2021-08-13,email,"Smith, Michael (CBER), Aghajani Memar, Neda, Naik, Ramachandra, Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M",,False,False,False,False,False,"product-approval, regulatory-submission, biologics-license-application, compliance-requirements, package-insert, us-based-operations, data-exchange, clinical-trial-data, cber-division, adverse-events, fda-review, vaccine-development, safety-efficacy, labeling-comments, teleconference, quality-assurance, pfizer-vaccine",17,2,https://drive.google.com/file/d/1JLzkbRM0hd4_DM2iPw5CrDg_HQydvN4w/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:09
96_2_BLA 125742-0_08-19-2021_Telecon_Information Reques.pdf,PDF,Information Request Regarding PMRs and PMCs for BLA 125742-0,2021-08-19,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Naik, Ramachandra, Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"post-marketing-commitments, regulatory-submission, response-deadline, myocarditis-assessment, bla-125742-0, clinical-trial-c4591021, comirnaty-vaccine, pediatric-heart-network, center-for-biologics-evaluation-and-research, date-corrections, safety-data, fda-communication, pfizer-communication, clinical-trial-c4591007, Protocol, post-marketing-requirements, data-clarification, vaccine-research-and-review",18,2,https://drive.google.com/file/d/1qiCA6eBeQ745XCznOWhCiglMUHhRPnoN/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:13
88_2_BLA 125742-0_08-18-2021_Telecon_Information Reques.pdf,PDF,"BLA 125742/0 – COMIRNATY (COVID-19 Vaccine, mRNA) – Identification of BLA-compliant lots and Letter to HCP",2021-08-18,email,"Naik, Ramachandra, Boyce, Donna, Smith, Michael (CBER), Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M, Aghajani Memar, Neda, Rohlfing, Paul, Malarkey, Mary",,False,False,False,False,False,"Pfizer-BioNTech, Lot identification, Vaccine efficacy, Vaccine distribution, FDA regulatory, COMIRNATY, Vaccine safety, COVID-19 vaccine, Vaccine labeling, Pharmacovigilance, Clinical trial data, Adverse event reporting, CBER (FDA), HCP communication, Vaccine manufacturing, Regulatory compliance, BLA submission",17,1,https://drive.google.com/file/d/1rlTiP9kNb9HabZ6ZqpMVtgXBCU6vxTPE/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:17
76_BLA 125742-0_08-16-2021_Telecon_Labeling via FAX_e.pdf,PDF,"Second set of comments and questions on the carton and container labels for COMIRNATY (COVID-19 Vaccine, mRNA)",2021-08-16,memo,"Smith, Michael (CBER), Harkins Tull, Elisa, Naik, Ramachandra, Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,False,False,False,False,"BLA 125742, FOIA document, Fresenius Kabi, safety considerations, QR code placement, Kalamazoo, FDA review, carton and container labels, lot number, COVID-19 vaccine, medication error minimization, diluent labeling, regulatory guidance, expiration date, Hospira, COMIRNATY (COVID-19 Vaccine, mRNA), pharmaceutical/clinical trial",17,3,https://drive.google.com/file/d/1iU3PG439zLNDMNlfTEKjYNSGsE3kWLFa/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:21
FDA-CBER-2021-5683-1024870-1040913_Slipsheet.pdf,PDF,FDA FOIA Request #2021-5683 Redacted Records,2021,FOIA document,,,False,False,True,False,False,"Bates numbering, FOIA exemptions, medical research, pharmaceutical development, data privacy, Center for Biologics Evaluation and Research (CBER), record management, safety data, FDA FOIA request, regulatory submissions, Exemption, adverse events, pharmaceutical industry, efficacy data, drug/vaccine identifiers, clinical trials, data redaction, regulatory compliance",18,1,https://drive.google.com/file/d/1mCPf7qFbi8L414gP1vbxZcVKilIwnf-h/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:24
82_BLA 125742-0_08-17-2021_Telecon_Labeling via FAX_e.pdf,PDF,4th set of PI labeling comments,2021-08-17,email,"Smith, Michael, Harkins Tull, Elisa, Naik, Ramachandra, Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,False,False,False,False,"product-approval, regulatory-submission, cber, biologics-license-application, compliance, package-insert, safety-data, data-exchange, pfizer, quality-control, efficacy-data, fda-review, vaccine-development, clinical-trial, labeling-comments, adverse-events, regulatory-timeline",17,1,https://drive.google.com/file/d/1GkzQldrm16N5AoHmHhhc623EBwMQtLbQ/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:28
70_2_BLA 125742-0_08-13-2021_Telecon_Information Reques.pdf,PDF,STN 125742.0: One clinical question,2021-08-13,email,"Smith, Michael (CBER), Aghajani Memar, Neda, Naik, Ramachandra, Gottschalk, Laura, Harkins Tull, Elisa, Devlin, Carmel M",,False,False,False,False,False,"safety_data, cber, surveillance_time, dose_1, table_o, clinical_trial, usphs, efficacy_data, data_request, regulatory_affairs, fda_submission, vaccine_efficacy, august_2021, dose_2, pfizer, covid-19, bnt162b2",17,3,https://drive.google.com/file/d/1YERpDiq1fmW4pcyjunakSBq_m7Kayqs1/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:32
97_1_BLA 125742-0_08-19-2021_Telecon_Information Reques.pdf,PDF,Telecon Information Request,2021-08-19,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Naik, Ramachandra, Gottschalk, Laura, Aghajani Memar, Neda, Devlin, Carmel M",,False,True,False,False,False,"FOIA document, Pharmaceutical clinical trial, Information request, Safety and efficacy data, CBER division, Pfizer vaccine, BLA 125742-0, Regulatory submission, Regulatory timeline, Data quality assurance, FDA regulatory communication, Teleconference, Protocol, Study completion and report submission, PMR and PMC studies, Adverse event monitoring, Data compliance, Vaccine development",18,3,https://drive.google.com/file/d/1puQqHf-EczEufw5LMfAS8c7J1i6lWRJG/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:36
9_2_BLA 125742-0_06-25-2021_Telecon_Information Reques.pdf,PDF,Information Request Regarding BNT162 Interim 3 Report,2021-06-25,email,"Smith, Michael (CBER), Harkins Tull, Elisa, Aghajani Memar, Neda, Devlin, Carmel M, Naik, Ramachandra, Gottschalk, Laura",,False,False,False,False,False,"FOIA document, Pharmaceutical clinical trial, Information request, Privileged and confidential, CBER division, Dose 1 and Dose 2 data, Vaccine research and review, Biologics license application, Vaccine safety and efficacy, Regulatory review officer, BNT162 vaccine, Older and younger subject cohorts, Numerical inconsistencies, Data tables and formats, FDA regulatory review, Response deadline, Solicited adverse events",17,5,https://drive.google.com/file/d/1xJ6Pj7Q8q8V2AewbUc_1neaCNZfoPLrM/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:39
FDA-CBER-2021-5683-1040914_125742_S1_M5_bnt162-01-S-D-mh.xpt,XPT,FDA-CBER-2021-5683-1040914 125742 S1 M5 bnt162-01-S-D-mh,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1fE78n44QF8JXhCLz9QxUGjhCTsoL6_Ky/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:40
FDA-CBER-2021-5683-1040915-1045839_125742_S1_M5_C4591001-A-D-admh.xpt,XPT,FDA-CBER-2021-5683-1040915-1045839 125742 S1 M5 C4591001-A-D-admh,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1nGSr10d5xg1NSBwBXI8RBtINiQy_pN5j/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:50
FDA-CBER-2021-5683-1045840-1049564_125742_S1_M5_C4591001-S-D-co.xpt,XPT,FDA-CBER-2021-5683-1045840-1049564 125742 S1 M5 C4591001-S-D-co,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1nmNNYAKb98fkGdnspc6JLTCId574ePtH/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:54
FDA-CBER-2021-5683-1049565-1049659_125742_S1_M5_C4591001-S-D-faho.xpt,XPT,FDA-CBER-2021-5683-1049565-1049659 125742 S1 M5 C4591001-S-D-faho,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1609MqWrxgDHtF-MyqMGh0DNSFZPQsneT/view?usp=drivesdk,pd-production-090123,2025-08-12 00:25:56
FDA-CBER-2021-5683-1049660-1051265_125742_S1_M5_C4591001-S-D-ho.xpt,XPT,FDA-CBER-2021-5683-1049660-1051265 125742 S1 M5 C4591001-S-D-ho,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/17Gl4Bf9MUyhvChDpmcAUGLmjG75rrQ8N/view?usp=drivesdk,pd-production-090123,2025-08-12 00:26:01
FDA-CBER-2021-5683-1051266-1053273_125742_S1_M5_C4591001-S-D-lb.xpt,XPT,FDA-CBER-2021-5683-1051266-1053273 125742 S1 M5 C4591001-S-D-lb,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/19jSTVdVHEo8VK3t6QIjbEClkpp60gWl-/view?usp=drivesdk,pd-production-090123,2025-08-12 00:26:04
FDA-CBER-2021-5683-1053274-1058198_125742_S1_M5_C4591001-S-D-mh.xpt,XPT,FDA-CBER-2021-5683-1053274-1058198 125742 S1 M5 C4591001-S-D-mh,undated,statistical-data,,M5,False,False,False,False,False,"statistical-data, xpt-file, clinical-data, data-file",4,0,https://drive.google.com/file/d/1hOwZjl5HuZoPRXll3Yp51tRSpCEWp5oA/view?usp=drivesdk,pd-production-090123,2025-08-12 00:26:09
