filename,title,date,google_drive_link,folder,file_type,page_count,module,document_type,people_mentioned,tags,has_exemption,has_exclusion,password_protected,processed
12__3_26-Nov-2020_RAMACHANDRA_RAMACHANDRA__RE_ VRBPAC briefing document_ 508-compliant safety and e.pdf,VRBPAC Briefing Document,2020-11-26,https://drive.google.com/file/d/1v7piEGPOGT-faxMrLFS_PTX4wvFQjFGj/view?usp=drivesdk,eua-063025,PDF,2,,briefing,"RAMACHANDRA RAMACHANDRA, NAIK, RAMACHANDRA, SENN, KEVIN, SMITH, MICHAEL J, WOLLERSHEIM, SUSAN, LEE, LUCIA H, WANG, XIAO, MURATA, HARUHIKO, HUANG, LEI, ELEKWACHI, OLUCHI","FDA, SARS-COV-2, Pandemic Response, Vaccine, Safety, Public Health, COVID-19, IND, Regulatory, EUA, Pfizer-biontech, Efficacy, VRBPAC",False,False,False,True
16__08-Dec-2020 MICHAEL SMITH _UI_ UO_ UO_ UI_ IR RE FOUR SUBJECTS WITH BELL`S PALSY - LATERALITY O.pdf,IR regarding Bell's palsy,2020-12-08,https://drive.google.com/file/d/1uMZ_c6MtGtamTVizOWc7Jnz_YdOBkfy_/view?usp=drivesdk,eua-063025,PDF,1,,email,"Michael Smith, Elisa Harkins Tull, Carmel M Devlin, Ramachandra Naik","CBER, Vaccine Response, FDA Review, Vaccine Safety, Needs-review, Regulatory Affairs, Adverse Events, Vaccine Side Effects, Facial Paralysis, Clinical Data, Medical Review, Bell's Palsy, Pfizer",False,False,False,True
10__2_25-Nov-2020_RAMACHANDRA_RAMACHANDRA__RE_ Clarification to text in Section 11 Program schema r.pdf,Clarification to text in Section 11 Program schema,2020-11-25,https://drive.google.com/file/d/12LKoTD6iFQn2s08Z23yLFRYMhJNw05Wa/view?usp=drivesdk,eua-063025,PDF,1,,memo,"RAMACHANDRA, NAIK, RAMACHANDRA, SENN, KEVIN, SMITH, MICHAEL J","Government Contract, Pharmaceutical, Advanced Technology International, Vaccine, Administration, Shipment, Medical, COVID-19, Regulatory, MCDC, EUA, Pfizer-biontech, Program Schema",False,False,False,True
18A__BIMO Review Memo-EUA 27034_12_9_2020.pdf,BIMO Review Memo - EUA 27034,2020-12-09,https://drive.google.com/file/d/1s44H2roqIBPkjgP8mrhZWCGh9hblixZe/view?usp=drivesdk,eua-063025,PDF,3,,memo,"Ramchandra Naik, Susan Wollersheim, Dennis Cato, Carrie M. Mampilly, Mary A. Malarkey","EUA 27034, Data Review, Bioresearch Monitoring Branch, Pfizer-biontech COVID-19 Vaccine, Clinical Study Protocol C4591001, Vaccine Authorization, Division Of Inspections And Surveillance, Regulatory Compliance, Clinical Trial Inspection, COVID-19, Vaccine Development, Office Of Compliance And Biologics Quality, Bioresearch Monitoring",False,False,False,True
18__11_09-Dec-2020_BHANUMAHTI_BHANUMAHTI__RO_ BIMO preliminary inspection summary memo.pdf,BIMO preliminary inspection summary memo,2020-12-03,https://drive.google.com/file/d/1Jj2DJaof4gRQ2UxsAzsgtMlUfS-c1zz0/view?usp=drivesdk,eua-063025,PDF,1,,memo,"BHANUMAHTI KANNAN, NAIK, RAMACHANDRA, SENN, KEVIN, SMITH, MICHAEL J","Dis, SBU, Vaccine, BIMO, OVRR, COVID-19, Inspection, IND, Regulatory, EUA, Clinical Trial, Pfizer-biontech, Dvrpa, Sensitive Information",False,False,False,True
15__07-Dec-2020 MICHAEL SMITH _UO_ UI_ UI_ UO_ REQUEST FOR MILESTONE DATES FOR 3 ACTIVE SURVIELANCE.pdf,REQUEST FOR MILESTONE DATES FOR 3 ACTIVE SURVIELANCE,2020-12-07,https://drive.google.com/file/d/18lziYmduBiPyQJo0qs9YbFVUoXFfwdCo/view?usp=drivesdk,eua-063025,PDF,2,,memo,"Michael Smith, Elisa Harkins","CBER, FDA, Vaccine, Dod, Final Report, COVID-19, Healthcare Workers, Milestone Dates, Protocol, BioNTech, VA, Pfizer, Surveillance",False,False,False,True
11__2_EUA 27034_12-11-2020_Telecon_EUA OTHER _UO_.pdf,EUA 27034: PVP IR F/U,2020-12-11,https://drive.google.com/file/d/1_JFYckb_IfFwzS-KqheHaDsxKKcmzG4v/view?usp=drivesdk,eua-063025,PDF,2,,email,"Smith, Michael, Harkins Tull, Elisa, Devlin, Carmel M, Naik, Ramachandra","EUA 27034, CBER, Vaccine Safety, Pharmacovigilance Plan, Clinical Trials, Post-authorization, Regulatory Compliance, Needs-review, Adverse Events, Pfizer, Anaphylactic Reactions, FDA Review, Vaccine Monitoring",False,False,False,True
19736_S103_M5_bnt162-01-interim-report-body.pdf,Interim Clinical Study Report - BNT162-01,2020-09-23,https://drive.google.com/file/d/1_GXNFf-4XrxLYE283uomkK8QXf_N6r3h/view?usp=drivesdk,eua-063025,PDF,1115,M5,report,,"Investigational Medicinal Products, BNT162B2, T-cell Response, Exclusion, Safety, Reactogenicity, Intracellular Cytokine Staining, Clinical Study, Interim Report, BNT162B1, COVID-19, Younger Adults, Vaccine Development, M5, Immunogenicity",False,True,False,True
19736_S105_M2_introduction.pdf,BNT162b2 Module 2.6.1 Introduction,2020-09-29,https://drive.google.com/file/d/1JOCksncczKvyaqQqms_-Zrq6M2kzL9Z3/view?usp=drivesdk,eua-063025,PDF,2,M2,introduction,,"Lipid Nanoparticle, BNT162B2, SARS-COV-2, Pandemic Response, Global Health, M2, Vaccine, Public Health, COVID-19, Prefusion Conformation, Vaccine Development, Urgent Need, Rna-based, Spike Protein",False,False,False,True
19736_S103_M5_bnt162-01-interim-sap.pdf,"A Multi-site, Phase I/II, 2-Part, Dose-Escalation Trial Investigating the Safety and Immunogenicity of four Prophylactic SARS-CoV-2 RNA Vaccines Against COVID-19 Using Different Dosing Regimens in Healthy Adults",2020-09-04,https://drive.google.com/file/d/1Q4Yfwc81G3c7fG0RU8rjRzZV7ADrupe-/view?usp=drivesdk,eua-063025,PDF,33,M5,statistical analysis plan,Susanne Steinhauser,"BNT162B1, Bnt162c2, Immunogenicity, Bnt162a1, Cro, COVID-19, Regulatory, Sponsor, BNT162B2, Dose-escalation, RNA Vaccines, Protocol, Healthy Adults, SARS-COV-2, Eudract, Vaccine, Safety, WHO Utn, M5, Clinical Trial",False,False,False,True
19736_S105_M2_pharmacol-tabulated-summary.pdf,Pharmacology Tabulated Summary,2020-09-29,https://drive.google.com/file/d/1bR4GeDUUA9BOyoPsGIY_g7x9V84YWRiS/view?usp=drivesdk,eua-063025,PDF,1,M2,report,,"Antibody Response, BNT162B2, SARS-COV-2, M2, Vaccine, BALB/C Mice, Drug Development, Pharmacology, COVID-19, Rhesus Macaques, Neutralization Assay, Preclinical, Pfizer, Immunogenicity",False,False,False,True
19736_S105_M2_nonclinical-overview.pdf,Nonclinical Overview,2020-09-29,https://drive.google.com/file/d/15yjZ_NYIqMxCGqDlKv-JOriIugvcz7B0/view?usp=drivesdk,eua-063025,PDF,31,M2,report,,"FDA, BNT162B2, SARS-COV-2, M2, Vaccine, Nonclinical, Safety, Pharmacology, COVID-19, Regulatory, Toxicology, Immunogenicity, Efficacy, Preclinical",False,False,False,True
19736_S105_M2_nonclinical-overview-appendix.pdf,Nonclinical Overview Appendix,undated,https://drive.google.com/file/d/1-uq3fkN492g3s8932Wo-lvBAFBjc7_2W/view?usp=drivesdk,eua-063025,PDF,4,M2,report,,"BNT162B2, Im Administration, Excretion, M2, Pharmacology, GLP Studies, Vaccine Development, Pharmacokinetics, Nonclinical Studies, Iv Pk, WHO Guidelines, Toxicology, Metabolic Stability, Biotransformation, Novel Lipid Excipients",False,False,False,True
19736_S105_M2_pharmacol-written-summary.pdf,BNT162b2 Pharmacology Written Summary,2020-09-29,https://drive.google.com/file/d/1vLZAIgbiL035e-ouUn4RADMK89MesmQF/view?usp=drivesdk,eua-063025,PDF,40,M2,summary,,"BNT162B2, SARS-COV-2, M2, Vaccine, In Vitro, Pharmacology, COVID-19, Antigen, Biophysical, Regulatory, Preclinical, Immunogenicity, Confidential, Structural Characterization",False,False,False,True
19736_S105_M2_pharmkin-tabulated-summary.pdf,Pharmacokinetics Tabulated Summary,2020-09-29,https://drive.google.com/file/d/1X2-3nGPHejuCLgwnJbsAGMGr0ygxn08I/view?usp=drivesdk,eua-063025,PDF,10,M2,report,,"Metabolism, BNT162B2, FDA Submission, Adme, M2, Drug Development, LNP Formulation, Distribution, Regulatory, Pharmacokinetics, Excretion, Tabulated Summary, Preclinical, Confidential",False,False,False,True
19736_S105_M2_pharmkin-written-summary.pdf,BNT162b2 Module 2.6.4. Pharmacokinetics Written Summary,2020-09-29,https://drive.google.com/file/d/1-6KgBzM-RDkvdhsN6i27z6j5Dz84yrVg/view?usp=drivesdk,eua-063025,PDF,9,M2,report,,"Written Summary, FDA, BNT162B2, CBER, Absorption, Metabolism, M2, Pharmaceutical Development, Drug Interactions, Distribution, Clinical Data, Pharmacokinetics, Excretion, Confidential",False,False,False,True
19736_S105_M2_toxicology-written-summary.pdf,Toxicology Written Summary,2020-09-29,https://drive.google.com/file/d/1mUcuhQsqLrZ-5fwx_PIFYvn3RVLbd1vm/view?usp=drivesdk,eua-063025,PDF,16,M2,report,,"Animal Studies, Single-dose, BNT162B2, FDA, Wistar Han Rats, M2, Vaccine, Viral Proteins, Biontech/pfizer, Lnp-formulated RNA, Toxicology, Confidential, Preclinical, Repeat-dose",False,False,False,True
19736_S105_M2_toxicology-tabulated-summary.pdf,Toxicology Tabulated Summary,2020-09-29,https://drive.google.com/file/d/1wLjmKY1kclxn-7Op86AZHLfWa-k7F2yv/view?usp=drivesdk,eua-063025,PDF,28,M2,report,,"Animal Studies, Regulatory Submission, BNT162B2, M2, Vaccine, Safety, Pharmaceutical Development, 2020, Reproductive Toxicity, GLP Compliance, Repeat-dose Toxicity, Toxicology, Pfizer, Preclinical",False,False,False,True
19736_S105_M4_r-20-0085.pdf,COVID-19: Immunogenicity Study of the LNP-Formulated mRNA Encoding the Viral S Protein -V9,2020-09-24,https://drive.google.com/file/d/1lwAsFGW30ozS3wo9G6lSGFCLmYiSGfq4/view?usp=drivesdk,eua-063025,PDF,94,M4,report,,"Lipid Nanoparticle, M4, Mouse, Vaccine, Atm Material, Viral Protein, R&d, Study, Coronavirus, modRNA, COVID-19, BioNTech, Preclinical, Immunogenicity",False,False,False,True
19736_S105_M4_vr-vtr-10671.pdf,BNT162b2 (V9) Immunogenicity and Evaluation of Protection against SARS-CoV-2 Challenge in Rhesus Macaques,2020-09-29,https://drive.google.com/file/d/1FkWpkwc6JlXOcMaOM0JsmEqvsBIkcK5a/view?usp=drivesdk,eua-063025,PDF,27,M4,report,"(b) (6), (b) (6), (b) (6), (b) (6), (b) (6)","M4, BNT162B2, SARS-COV-2, Neutralizing Antibodies, Vaccine, Vaccine Efficacy, COVID-19, Challenge Study, Animal Study, T Cell Response, Rhesus Macaques, Preclinical, Pfizer, Immunogenicity",False,False,False,True
19736_S136_M5_c4591001-interim-protocol.pdf,"A Phase 1/2/3 Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of RNA Vaccine Candidates Against COVID-19 in Healthy Individuals",2020-10-29,https://drive.google.com/file/d/1hSWzpOR7ghhhb1Wz-1FKOKzu-3nm_vCD/view?usp=drivesdk,eua-063025,PDF,1413,M5,protocol,,"Vaccine, Exclusion, Safety, Tolerability, Healthy Individuals, COVID-19, BNT162, M5, PF-07302048, Clinical Trial, Rna-based, Pfizer, Immunogenicity, Efficacy, BioNTech",False,True,False,True
19736_S120_M1_response-05oct2020-clinical.pdf,"COVID-19 Vaccine (BNT162, PF-07302048) Response to CBER Guidance on EUA Request",2020-10,https://drive.google.com/file/d/1VMOIoV2iYdodW45eQjr1N9wk7A6o8VwV/view?usp=drivesdk,eua-063025,PDF,18,M1,report,,"Effectiveness, CBER Guidance, M1, Vaccine, Bb-ind 19736, EUA Request, Safety, Nonclinical, Clinical Trials, COVID-19, BNT162, Regulatory, PF-07302048, Bioassays",False,False,False,True
19736_S136_M5_c4591001-interim-report-body.pdf,"Interim Report: A Phase 1/2/3, Placebo-Controlled, Randomized, Observer-Blind, Dose-Finding Study to Evaluate the Safety, Tolerability, Immunogenicity, and Efficacy of SARS-COV-2 RNA Vaccine Candidates Against COVID-19 in Healthy Individuals",2020-11-12,https://drive.google.com/file/d/1ys9yVjt1ak3MuMYPsEG-HFvpvkqWxtkc/view?usp=drivesdk,eua-063025,PDF,1206,M5,report,"Stephen Thomas, John L. Perez, Kenneth Koury","SARS-COV-2, COVID-19 Vaccine, BNT162 Rna-based COVID-19 Vaccines, Safety, Tolerability, Phase 1/2/3 Clinical Trial, Healthy Individuals, Clinical Study, Interim Report, M5, Vaccine Development, PF-07302048, Immunogenicity, Efficacy",False,False,False,True
19736_S139_M5_bnt162-01-protocol.pdf,A multi-site Phase I/II trial investigating the safety and effects of four BNT162 vaccines against COVID-19 in healthy and immunocompromised adults,2020-10-28,https://drive.google.com/file/d/1RpQps9hiYz-rtPJvkgx4ODExVhXgbv1g/view?usp=drivesdk,eua-063025,PDF,112,M5,protocol,"Dr. Dr. med. Armin Schultz, Özlem Türeci","Healthy Adults, SARS-COV-2, Phase I/ii, Safety, RNA Vaccines, Gcp, Regulatory Compliance, COVID-19, BNT162, Declaration Of Helsinki, Dose Escalation, M5, Clinical Trial, Immunocompromised Adults, Immunogenicity",False,False,False,True
19736_S136_M5_c4591001-interim-sap.pdf,Protocol C4591001 (PF-07302048) Statistical Analysis Plan,2020-11-02,https://drive.google.com/file/d/1Nt7SYVzb_sPCG9V4trx8PmmP-vszL2Bt/view?usp=drivesdk,eua-063025,PDF,59,M5,plan,,"Statistical Analysis, SARS-COV-2, Vaccine, Safety, Tolerability, Healthy Individuals, COVID-19, M5, Interim, Regulatory, Protocol, Clinical Trial, Immunogenicity, Efficacy",False,False,False,True
19736_S141_M4_20gr142-protocol.pdf,17-DAY INTRAMUSCULAR TOXICITY STUDY OF B NT162B2 (V9) AND BNT162B3C IN WISTAR HAN RATS WITH A 3 -WEEK RECOVERY,2020-11-13,https://drive.google.com/file/d/1n7uE4IM2-UGDZtySRfbreYa5hXqCYKLj/view?usp=drivesdk,eua-063025,PDF,598,M4,report,"(b) (6), Regulatory Quality Assurance -Good Laboratory Practices, Pfizer, Groton CT","M4, BNT162B2, Wistar Han Rats, Intramuscular, COVID-19 Vaccine, GLP, Toxicity Study, Recovery, Regulatory, Bnt162b3c, Pharmaceutical Research, Preclinical, Pfizer, Drug Safety",False,False,False,True
19736_S1_M4_38166.pdf,Repeat-Dose Toxicity Study of Three LNP-Formulated RNA Platforms,2020-04-16,https://drive.google.com/file/d/1YSkiYJ7SdSGwbvFWXjTQI8pw5RXYcOa7/view?usp=drivesdk,eua-063025,PDF,910,M4,report,"BioNTech RNA Pharmaceuticals, LPT Laboratory of Pharmacology and Toxicology GmbH & Co. KG","M4, Wistar Han Rats, RNA, Preclinical Study, LNP, Pharmacology, Interim Report, Intramuscular Administration, Mainz, Germany, Viral Proteins, Pharmaceutical Research, GmbH, Toxicology, Hamburg",False,False,False,True
19736_S1_M4_r-20-0072.pdf,R&D STUDY REPORT No. R-20-0072,2020-04-16,https://drive.google.com/file/d/1i177_OOENyJ6KMRbdEgLhrPlcJUU3jiK/view?usp=drivesdk,eua-063025,PDF,37,M4,report,,"M4, Mouse, Gmp-ready, Biodistribution, Confidential, R&d, Bioluminescence Assay, Acuitas LNP Formulation, modRNA, COVID-19, Germany, BioNTech, Pharmaceuticals, Luciferase",False,False,False,True
19736_S33_M4_38166-final.pdf,Repeat-Dose Toxicity Study of Three LNP-Formulated RNA Platforms Encoding for Viral Proteins,2020-07-01,https://drive.google.com/file/d/182NJnm5OgJRkWNY9cTEkmIg0NVZXBSR6/view?usp=drivesdk,eua-063025,PDF,2243,M4,report,"(b) (4), (b) (6)","M4, Wistar Han Rats, Pharmaceutical Development, Toxicity Study, Vaccine Candidate, LPT Laboratory, Pharmacology, Safety Evaluation, Intramuscular Administration, Viral Proteins, BioNTech, Lnp-formulated RNA, Toxicology, Preclinical Research",False,False,False,True
19736_S77_M1_ib-summ-change.pdf,Comparison Table of Changes to COVID-19 Vaccine (BNT162) IB,2020-08,https://drive.google.com/file/d/1QgHxnuxRSxo-ckxxVNbU1Q977ZcS5_Sr/view?usp=drivesdk,eua-063025,PDF,78,M1,report,,"Toxicity, Lipid Nanoparticle, Immune Response, Pharmaceutical, M1, Vaccine, Safety, mRNA, COVID-19, BNT162, Investigator's Brochure, Regulatory, Animal Study, Preclinical, Inflammation",False,False,False,True
19736_S77_M1_ib-track.pdf,Investigator's Brochure BNT162/C4591001 PF-07302048,2020-07-12,https://drive.google.com/file/d/1UnJSudOvblL_DYUDUfzvYWzKpFefHIzT/view?usp=drivesdk,eua-063025,PDF,123,M1,brochure,,"M1, Investigational Medicinal Product, Pharmaceutical Development, Vaccine Candidate, Clinical Trials, Non-clinical Data, BNT162, COVID-19, Safety Information, Regulatory, PF-07302048, C4591001, BioNTech RNA Pharmaceuticals, Confidential",False,False,False,True
19736_S77_M1_inv-brochure.pdf,Investigator's Brochure,2020-08-12,https://drive.google.com/file/d/1KT0grbMd2Iodoe8TIAtCdHDXFu-n-AXx/view?usp=drivesdk,eua-063025,PDF,87,M1,brochure,,"Pharmaceutical, Non-clinical, M1, Investigational Medicinal Product, Vaccine, RNA, Safety, Clinical Trials, BNT162, PF-07302048, Immunotoxicology, Toxicology, Confidential, BioNTech",False,False,False,True
1A__CBER Memo for Pfizer re EUA and NEPA 12-8-2020s.pdf,"NEPA, CEQ, and Emergency Use Authorizations",2020-12-11,https://drive.google.com/file/d/1VaBZIoo2UaDv1oycJr9oopDesOP9mpRs/view?usp=drivesdk,eua-063025,PDF,3,,memo,"Marion Gruber, PhD","CBER, NEPA, FDA, Vaccine, Exclusion, Categorical Exclusion, OVRR, Environmental Impact Statement, Fd&c Act, COVID-19, CEQ, Environmental Assessment, EUA, BioNTech, Federal Action, Pfizer, Environmental Impact",False,True,False,True
19__22-Nov-2020 MICHAEL SMITH _UI_ UO_ UI_ UO_ IR regarding differences in three 25-pack carton lab.pdf,Differences in Three 25-Pack Carton Labels,2020-11-22,https://drive.google.com/file/d/1C77lIK6Tnyh1GxjzqHmLRfj3YzjGdZmp/view?usp=drivesdk,eua-063025,PDF,1,,email,"Ramachandra Naik, Elisa Harkins Tull, Michael Smith, Carmel Devlin","EUA 27034, FDA, Vaccine Distribution, COVID-19 Vaccine, Quality Control, Regulatory Review, Needs-review, Label Differences, Vaccine Packaging, Product Information, Carton Labels, Pfizer",False,False,False,True
1__0_09-Dec-2020_RAMACHANDRA_RAMACHANDRA__RA_ OVRR Office Director`s memo that addresses obligation.pdf,1  0 09-Dec-2020 RAMACHANDRA RAMACHANDRA  RA  OVRR Office Director`s memo that addresses obligation,undated,https://drive.google.com/file/d/1L_MpTncqOoAbmklv8HGGXXzrQXlde_FP/view?usp=drivesdk,eua-063025,PDF,2,,document,,"FDA, Review-needed, Vaccine, 2020, COVID-19, Data",False,False,False,True
2.5A__EUA 27034_Pfizer-COVID-19 Vaccine Statistical Memo signed.pdf,Pfizer-COVID-19 Vaccine Statistical Memo,2020-12-11,https://drive.google.com/file/d/1xAT4HfqwxmrBXMjq7uYhT2tSdagrP9Lh/view?usp=drivesdk,eua-063025,PDF,41,,memo,"Lei Huang, Tsai-Lien Lin, John Scott, Ramachandra Naik, Michael Smith","CBER, FDA, Statistical Analysis, Emergency Use Authorization, SARS-COV-2, Data Review, Vaccine, Clinical Trial, Coronavirus, COVID-19, Epidemiology, EUA, Biostatistics, Pfizer, Immunization",False,False,False,True
2.5__0_11-Dec-2020_LEI_LEI__RS_.pdf,2.5  0 11-Dec-2020 LEI LEI  RS ,undated,https://drive.google.com/file/d/1VpdgP3gDQKqrJQebNZHsv-iI5Tq_JYcq/view?usp=drivesdk,eua-063025,PDF,2,,document,,"FDA, Review-needed, Vaccine, 2020, COVID-19, Data",False,False,False,True
22__23-Nov-2020 MICHAEL SMITH _UI_ UO_ UO_ UI_ Asymptomatic shell table and questions - see EDR for.pdf,Asymptomatic shell table and questions,2020-11-23,https://drive.google.com/file/d/1erl2kFIhnJDcAtsM_1S3PcmV5Q2CvQwi/view?usp=drivesdk,eua-063025,PDF,3,,email,"Michael Smith, Elisa Harkins Tull, Carmel Devlin, Ramachandra Naik","CBER, FDA, Asymptomatic, Follow-up, Vaccine, Data Request, Usphs, Severe Cases, COVID-19, Regulatory, Clinical Data, Pfizer, Immunogenicity",False,False,False,True
21__23-Nov-2020 MICHAEL SMITH _UE_ UO_ UE_ UO_ F-U T-CON TO DISCUSS THE SAFETY POP TO BE INCLUDED I.pdf,21  23-Nov-2020 MICHAEL SMITH  UE  UO  UE  UO  F-U T-CON TO DISCUSS THE SAFETY POP TO BE INCLUDED I,undated,https://drive.google.com/file/d/14RWdVGI0ZSHoCTfhaCYdgq0UDM2JHajP/view?usp=drivesdk,eua-063025,PDF,4,,document,,"FDA, Clinical, Review-needed, Vaccine, 2020, COVID-19, Data, Research",False,False,False,True
20__23-Nov-2020 MICHAEL SMITH _UC_ UO_ UO_ UC_ 508-COMPLIANT SAFETY AND EFFICACY TABLES WITH   43K .pdf,508-Compliant Safety and Efficacy Tables,2020-11-23,https://drive.google.com/file/d/1KmPv_yDG4uhjvsSRoYwgWZiFDpeHChFV/view?usp=drivesdk,eua-063025,PDF,1,,email,"Fink, Doran, Boyce, Donna","Subgroup Analysis, Follow-up, Safety, Data Cutoff, Population, Regulatory, Tables, Clinical Trial, Medical Data, Pfizer, Compliance, Efficacy, Review",False,False,False,True
24__25-Nov-2020 MICHAEL SMITH _UK_ UK_.pdf,Emergency Use Authorization Acknowledgment,2020-11-25,https://drive.google.com/file/d/1rGwKJZo1Z2mfFdJvf8pGaieRREAcFCbd/view?usp=drivesdk,eua-063025,PDF,4,,letter,"Michael Smith, Kevin Senn, R. Naik, E. Sutkowski, K. Prutzman, C. Collazo, Elisa Harkins","CBER, FDA, Pharmaceutical, Pandemic Response, Vaccine, Public Health, Authorization, Acknowledgment, COVID-19, Exemption, Regulatory, EUA, BioNTech, Medical, Pfizer",True,False,False,True
23__24-Nov-2020 MICHAEL SMITH _UI_ UO_ UO_ UI_ DISCUSSION POINTS FOR 11-25 T-CON ON DATASETS - see .pdf,DISCUSSION POINTS FOR 11-25 T-CON ON DATASETS,2020-11-24,https://drive.google.com/file/d/19JpSocmIYDDSnxWXALY1cc_CLg6JK1J6/view?usp=drivesdk,eua-063025,PDF,4,,memo,"Michael Smith, Elisa Harkins","CBER, FDA, Teleconference, Vaccine, Datasets, Clinical Trials, COVID-19, Regulatory, IND, EUA, BioNTech, Pfizer, Safety Data",False,False,False,True
26__27-Nov-2020 MICHAEL SMITH _UO_ UI_ UO_ UI_ 5 CLINICAL QUESTIONS - see EDR for full communicatio.pdf,EUA 27034: IR with 5 Clinical Questions,2020-11-27,https://drive.google.com/file/d/1iiUEWhnIG3S6HE62QaT6s9ge-3_q0Utz/view?usp=drivesdk,eua-063025,PDF,2,,email,"Michael Smith, Elisa Harkins Tull, Carmel Devlin, Ramachandra Naik","Medication Error, FDA, CBER, SARS-COV-2, Follow-up Period, Vaccine, Serious Adverse Events, COVID-19, Database Variables, Dose 1, Adverse Events, Safety Population, Clinical Questions, Dose 2, Pfizer, Safety Data, Cutoff Date",False,False,False,True
25_25-Nov-2020 RAMACHANDRA NAIK _UI_ CBER comments on Pharmacovigilance Plan were sent in an email .pdf,CBER comments on Pharmacovigilance Plan,2020-11-25,https://drive.google.com/file/d/1zxtOxXU3KYLmHT-6_Ro-rxJ_N0P4_THY/view?usp=drivesdk,eua-063025,PDF,2,,memo,"Ramachandra Naik, Elisa Harkins","CBER, FDA, Post-authorization Surveillance, Vaccine Safety, Regulatory Review, COVID-19, Vaccine Development, Adverse Events, BioNTech, Multisystem Inflammatory Syndrome, Pfizer, Pharmacovigilance, Vaccine-associated Enhanced Disease",False,False,False,True
27034_S11_M1_cover.pdf,Request for Emergency Use Authorization (EUA) for Pfizer-BioNTech COVID-19 Vaccine,2020-12-03,https://drive.google.com/file/d/1sUH9ehxMm7cC9pU7xNc4SZBKh5wIbcRl/view?usp=drivesdk,eua-063025,PDF,2,M1,letter,"Marion Gruber, Ph.D.","Emergency Use Authorization, FDA, Pandemic Response, M1, Vaccine, Public Health, Medical Countermeasures, Needs-review, COVID-19, Biologics, Regulatory, BioNTech, Pfizer, Global Product Development",False,False,False,True
27034_S10_M1_cover.pdf,Request for Emergency Use Authorization (EUA) 27034,2020-12-03,https://drive.google.com/file/d/18O8TIzN5p09aBZg2gydyK0nEwL0_0j2_/view?usp=drivesdk,eua-063025,PDF,2,M1,letter,"Marion Gruber, Ph.D., Elisa Harkinstull","FDA, Emergency Use Authorization, Prescribing Information, Pandemic Response, M1, Vaccine, Public Health, COVID-19, Biologics, Regulatory, Vaccine Development, BioNTech, Vaccine Distribution, Pfizer",False,False,False,True
27034_S11_M1_financial-cert-3454.pdf,Financial Certification 3454,2021,https://drive.google.com/file/d/102Ax-WG40IVY9XUR3ZsaQ9o8PkUhsg2I/view?usp=drivesdk,eua-063025,PDF,71,M1,certification,(b) (6),"CBER, FDA, Pharmaceutical, M1, Government Oversight, Medical Device, Product Approval, Regulatory Compliance, Needs-review, Regulatory Affairs, Clinical Trial, Safety Data, Financial Certification, Quality Assurance",False,False,False,True
27034_S11_M1_financial-cert-3455.pdf,Financial Certification 3455,undated,https://drive.google.com/file/d/1aS4ELE3HzFyO-qLulHJEKcUVlv2SEaml/view?usp=drivesdk,eua-063025,PDF,11,M1,certification,,"Financial Procedures, Financial Oversight, M1, Financial Policies, Financial Controls, Financial Certification, Regulatory, Internal Controls, Financial Reporting, Corporate Governance, Accounting, Compliance, Risk Management, Audit",False,False,False,True
27034_S11_M1_financial-cert-bias.pdf,Financial Certification and Disclosure - Bias Statement,2021-03,https://drive.google.com/file/d/1_iR9WPxhd7AjDDXraPFTxJbylY9FhSpL/view?usp=drivesdk,eua-063025,PDF,2,M1,report,,"Randomized Trial, Data Monitoring Committee, SARS-COV-2, M1, Clinical Research, Regulatory Compliance, COVID-19, Vaccine Development, Bias Statement, PCR Testing, Clinical Trial, Financial Disclosure, Pfizer, Blinding",False,False,False,True
27034_S11_M1_financial-cert-summary.pdf,Financial Certification and Disclosure Summary,2020-12-01,https://drive.google.com/file/d/14UueOrVfmYbigsIhLwBx3VH0T4caLTbG/view?usp=drivesdk,eua-063025,PDF,2,M1,summary,,"BNT162B2, M1, Payments, Vaccine, Equity Interest, Proprietary Interest, Clinical Trials, Regulatory Compliance, COVID-19, BioNTech, Clinical Investigators, Financial Disclosure, Pfizer, 21 Cfr Part 54",False,False,False,True
27034_S12_M1_cover.pdf,Request for Emergency Use Authorization (EUA) for Pfizer-BioNTech COVID-19 Vaccine,2020-12-03,https://drive.google.com/file/d/1VYmQ04-qjIld6JtwP0av5n5gYZ05pISg/view?usp=drivesdk,eua-063025,PDF,2,M1,letter,"Marion Gruber, Ph.D., Elisa Harkins, Ramachandra S. Naik, Ph.D.","Emergency Use Authorization, FDA, Pandemic Response, M1, Vaccine Research And Review, Vaccine, Public Health, Medical Countermeasures, COVID-19, Center For Biologics Evaluation And Research, Regulatory Affairs, BioNTech, Pfizer, Global Product Development",False,False,False,True
27034_S12_M1_response-25-nov-2020-bimo.pdf,Pfizer-BioNTech COVID-19 Vaccine EUA 27034 Response,2020-12,https://drive.google.com/file/d/1JChVnjz3DlmI3vc16bPOOcMLmmexEPie/view?usp=drivesdk,eua-063025,PDF,5,M1,response,"Michael Smith, Elisa Harkins","Emergency Use Authorization, M1, Vaccine, BIMO, Pharmaceutical Development, Regulatory Compliance, COVID-19, December 2020, Adverse Events, Clinical Trial, Pfizer, Safety Data, FDA Information Request, BioNTech",False,False,False,True
